Epoch,Global_Step,Loss,LR
601,14425,0.5906245112419128,5e-05
601,14426,0.5891628265380859,5e-05
601,14427,0.6198732256889343,5e-05
601,14428,0.5496519804000854,5e-05
601,14429,0.5996708273887634,5e-05
601,14430,0.6743543744087219,5e-05
601,14431,0.4978848099708557,5e-05
601,14432,0.5678561925888062,5e-05
601,14433,0.581447958946228,5e-05
601,14434,0.531304657459259,5e-05
601,14435,0.6061493158340454,5e-05
601,14436,0.5403810739517212,5e-05
601,14437,0.6679786443710327,5e-05
601,14438,0.5350836515426636,5e-05
601,14439,0.5690465569496155,5e-05
601,14440,0.6215802431106567,5e-05
601,14441,0.6067818403244019,5e-05
601,14442,0.6249305009841919,5e-05
601,14443,0.6278570294380188,5e-05
601,14444,0.5657219290733337,5e-05
601,14445,0.5971817970275879,5e-05
601,14446,0.60462486743927,5e-05
601,14447,0.5450632572174072,5e-05
601,14448,0.5482761859893799,5e-05
602,14449,0.5709531903266907,4.999890338731025e-05
602,14450,0.5763034820556641,4.999890338731025e-05
602,14451,0.5743184089660645,4.999890338731025e-05
602,14452,0.5460454821586609,4.999890338731025e-05
602,14453,0.6411755681037903,4.999890338731025e-05
602,14454,0.6100202798843384,4.999890338731025e-05
602,14455,0.5052093267440796,4.999890338731025e-05
602,14456,0.5314548015594482,4.999890338731025e-05
602,14457,0.5803734064102173,4.999890338731025e-05
602,14458,0.6208435297012329,4.999890338731025e-05
602,14459,0.6057913303375244,4.999890338731025e-05
602,14460,0.5338649749755859,4.999890338731025e-05
602,14461,0.5910876393318176,4.999890338731025e-05
602,14462,0.5544596910476685,4.999890338731025e-05
602,14463,0.6054655313491821,4.999890338731025e-05
602,14464,0.5353028774261475,4.999890338731025e-05
602,14465,0.55641770362854,4.999890338731025e-05
602,14466,0.6040910482406616,4.999890338731025e-05
602,14467,0.5754410028457642,4.999890338731025e-05
602,14468,0.5784009695053101,4.999890338731025e-05
602,14469,0.5419056415557861,4.999890338731025e-05
602,14470,0.596799373626709,4.999890338731025e-05
602,14471,0.6018756031990051,4.999890338731025e-05
602,14472,0.5816782712936401,4.999890338731025e-05
603,14473,0.6212440729141235,4.999561366949692e-05
603,14474,0.5642085075378418,4.999561366949692e-05
603,14475,0.5538403987884521,4.999561366949692e-05
603,14476,0.5237812399864197,4.999561366949692e-05
603,14477,0.5408347249031067,4.999561366949692e-05
603,14478,0.5479044914245605,4.999561366949692e-05
603,14479,0.5084899067878723,4.999561366949692e-05
603,14480,0.6078059673309326,4.999561366949692e-05
603,14481,0.5723342895507812,4.999561366949692e-05
603,14482,0.5804688930511475,4.999561366949692e-05
603,14483,0.4918307960033417,4.999561366949692e-05
603,14484,0.6216288208961487,4.999561366949692e-05
603,14485,0.6538447141647339,4.999561366949692e-05
603,14486,0.6424919962882996,4.999561366949692e-05
603,14487,0.5685280561447144,4.999561366949692e-05
603,14488,0.6123398542404175,4.999561366949692e-05
603,14489,0.49869027733802795,4.999561366949692e-05
603,14490,0.5537554621696472,4.999561366949692e-05
603,14491,0.6236191987991333,4.999561366949692e-05
603,14492,0.5908949971199036,4.999561366949692e-05
603,14493,0.5544789433479309,4.999561366949692e-05
603,14494,0.5435178875923157,4.999561366949692e-05
603,14495,0.5852450728416443,4.999561366949692e-05
603,14496,0.6292101144790649,4.999561366949692e-05
604,14497,0.5590794086456299,4.999013120731464e-05
604,14498,0.5471817255020142,4.999013120731464e-05
604,14499,0.6402009725570679,4.999013120731464e-05
604,14500,0.6236556172370911,4.999013120731464e-05
604,14501,0.5353562831878662,4.999013120731464e-05
604,14502,0.5553879737854004,4.999013120731464e-05
604,14503,0.5787035226821899,4.999013120731464e-05
604,14504,0.567880392074585,4.999013120731464e-05
604,14505,0.6000695824623108,4.999013120731464e-05
604,14506,0.5824193954467773,4.999013120731464e-05
604,14507,0.5269630551338196,4.999013120731464e-05
604,14508,0.620952844619751,4.999013120731464e-05
604,14509,0.57566237449646,4.999013120731464e-05
604,14510,0.5369210839271545,4.999013120731464e-05
604,14511,0.5707629323005676,4.999013120731464e-05
604,14512,0.5866701602935791,4.999013120731464e-05
604,14513,0.6395330429077148,4.999013120731464e-05
604,14514,0.5595030784606934,4.999013120731464e-05
604,14515,0.5519723296165466,4.999013120731464e-05
604,14516,0.5563454031944275,4.999013120731464e-05
604,14517,0.5546311736106873,4.999013120731464e-05
604,14518,0.5430196523666382,4.999013120731464e-05
604,14519,0.5899573564529419,4.999013120731464e-05
604,14520,0.6447193622589111,4.999013120731464e-05
605,14521,0.6063492298126221,4.998245660197718e-05
605,14522,0.5340155959129333,4.998245660197718e-05
605,14523,0.5837233066558838,4.998245660197718e-05
605,14524,0.5283361673355103,4.998245660197718e-05
605,14525,0.5806102752685547,4.998245660197718e-05
605,14526,0.5434537529945374,4.998245660197718e-05
605,14527,0.5466609001159668,4.998245660197718e-05
605,14528,0.538962185382843,4.998245660197718e-05
605,14529,0.5593653917312622,4.998245660197718e-05
605,14530,0.5771545767784119,4.998245660197718e-05
605,14531,0.5251882672309875,4.998245660197718e-05
605,14532,0.6590400338172913,4.998245660197718e-05
605,14533,0.6276932954788208,4.998245660197718e-05
605,14534,0.6487504839897156,4.998245660197718e-05
605,14535,0.5772178173065186,4.998245660197718e-05
605,14536,0.5966438055038452,4.998245660197718e-05
605,14537,0.6039503812789917,4.998245660197718e-05
605,14538,0.5487606525421143,4.998245660197718e-05
605,14539,0.5796395540237427,4.998245660197718e-05
605,14540,0.579730749130249,4.998245660197718e-05
605,14541,0.5777066946029663,4.998245660197718e-05
605,14542,0.5579655766487122,4.998245660197718e-05
605,14543,0.6618537902832031,4.998245660197718e-05
